19330.000000 0.000000 20
19396.000000 0.010000 20
25617.600000 0.020000 20
25690.000000 0.030000 20
25764.800000 0.040000 20
25829.200000 0.050000 20
25890.400000 0.060000 20
25959.200000 0.070000 20
26036.000000 0.080000 20
26136.000000 0.090000 20
26186.800000 0.100000 20
26230.800000 0.110000 20
26323.600000 0.120000 20
26352.000000 0.130000 20
26376.400000 0.140000 20
26403.200000 0.150000 20
26443.600000 0.160000 20
26488.400000 0.170000 20
26535.200000 0.180000 20
26569.200000 0.190000 20
26618.400000 0.200000 20
26645.200000 0.210000 20
26686.800000 0.220000 20
26720.400000 0.230000 20
26759.200000 0.240000 20
26822.800000 0.250000 20
27010.400000 0.260000 20
27134.000000 0.270000 20
27184.400000 0.280000 20
27217.600000 0.290000 20
27235.600000 0.300000 20
27284.400000 0.310000 20
27314.000000 0.320000 20
27391.600000 0.330000 20
27434.400000 0.340000 20
27463.600000 0.350000 20
27540.000000 0.360000 20
27626.400000 0.370000 20
27661.600000 0.380000 20
27710.800000 0.390000 20
27734.800000 0.400000 20
27800.400000 0.410000 20
27857.200000 0.420000 20
27890.800000 0.430000 20
27972.000000 0.440000 20
28035.200000 0.450000 20
28049.600000 0.460000 20
28102.800000 0.470000 20
28256.000000 0.480000 20
28345.200000 0.490000 20
28411.600000 0.500000 20
28526.000000 0.510000 20
28597.200000 0.520000 20
28644.800000 0.530000 20
28715.200000 0.540000 20
28764.000000 0.550000 20
28809.200000 0.560000 20
28867.200000 0.570000 20
28978.400000 0.580000 20
29047.600000 0.590000 20
29126.400000 0.600000 20
29227.200000 0.610000 20
29251.200000 0.620000 20
29306.000000 0.630000 20
29358.400000 0.640000 20
29393.200000 0.650000 20
29447.200000 0.660000 20
29498.400000 0.670000 20
29532.000000 0.680000 20
29540.400000 0.690000 20
29574.400000 0.700000 20
29616.000000 0.710000 20
29701.200000 0.720000 20
29768.000000 0.730000 20
29789.200000 0.740000 20
29817.200000 0.750000 20
29840.000000 0.760000 20
29882.400000 0.770000 20
29926.400000 0.780000 20
29990.400000 0.790000 20
30028.800000 0.800000 20
30124.800000 0.810000 20
30168.000000 0.820000 20
30186.000000 0.830000 20
30223.200000 0.840000 20
30255.200000 0.850000 20
30292.000000 0.860000 20
30317.200000 0.870000 20
30406.400000 0.880000 20
30435.600000 0.890000 20
30460.400000 0.900000 20
30530.800000 0.910000 20
30548.000000 0.920000 20
30585.200000 0.930000 20
30684.400000 0.940000 20
30718.800000 0.950000 20
31088.000000 0.960000 20
31128.800000 0.970000 20
31169.200000 0.980000 20
31218.400000 0.990000 20
31266.800000 1.000000 20
31306.800000 1.010000 20
31336.400000 1.020000 20
31377.600000 1.030000 20
31460.000000 1.040000 20
31511.200000 1.050000 20
31577.200000 1.060000 20
31598.400000 1.070000 20
31636.000000 1.080000 20
31671.200000 1.090000 20
31720.400000 1.100000 20
31746.400000 1.110000 20
31793.600000 1.120000 20
31821.600000 1.130000 20
31841.200000 1.140000 20
31874.800000 1.150000 20
31915.200000 1.160000 20
31954.800000 1.170000 20
31985.200000 1.180000 20
32037.200000 1.190000 20
32085.200000 1.200000 20
32114.000000 1.210000 20
32162.000000 1.220000 20
32180.000000 1.230000 20
32220.000000 1.240000 20
32256.800000 1.250000 20
32338.000000 1.260000 20
32358.800000 1.270000 20
32393.200000 1.280000 20
32651.600000 1.290000 20
32678.800000 1.300000 20
32714.400000 1.310000 20
32749.200000 1.320000 20
32775.600000 1.330000 20
32802.800000 1.340000 20
32846.000000 1.350000 20
32882.000000 1.360000 20
32928.400000 1.370000 20
32950.800000 1.380000 20
33006.000000 1.390000 20
33028.400000 1.400000 20
33048.800000 1.410000 20
33085.200000 1.420000 20
33106.400000 1.430000 20
33131.200000 1.440000 20
33173.200000 1.450000 20
33201.200000 1.460000 20
33242.000000 1.470000 20
33318.400000 1.480000 20
33346.800000 1.490000 20
33377.600000 1.500000 20
33452.000000 1.510000 20
33484.800000 1.520000 20
33533.600000 1.530000 20
33596.000000 1.540000 20
33675.200000 1.550000 20
33719.200000 1.560000 20
33788.000000 1.570000 20
33845.200000 1.580000 20
33896.000000 1.590000 20
33924.400000 1.600000 20
33945.200000 1.610000 20
33990.400000 1.620000 20
34030.000000 1.630000 20
34060.400000 1.640000 20
34084.800000 1.650000 20
34123.600000 1.660000 20
34149.200000 1.670000 20
34198.400000 1.680000 20
34374.800000 1.690000 20
34401.600000 1.700000 20
34450.400000 1.710000 20
34525.600000 1.720000 20
34554.800000 1.730000 20
34581.600000 1.740000 20
34625.600000 1.750000 20
34669.600000 1.760000 20
34703.200000 1.770000 20
34725.600000 1.780000 20
34757.200000 1.790000 20
34793.600000 1.800000 20
34809.200000 1.810000 20
34840.400000 1.820000 20
34886.400000 1.830000 20
34899.600000 1.840000 20
34951.600000 1.850000 20
34986.000000 1.860000 20
35058.400000 1.870000 20
35088.800000 1.880000 20
35141.600000 1.890000 20
35163.600000 1.900000 20
35214.000000 1.910000 20
35247.600000 1.920000 20
35289.600000 1.930000 20
35317.600000 1.940000 20
35351.200000 1.950000 20
35395.600000 1.960000 20
35423.200000 1.970000 20
35489.200000 1.980000 20
35542.000000 1.990000 20
35596.400000 2.000000 20
35648.000000 2.010000 20
35696.400000 2.020000 20
35725.600000 2.030000 20
35766.800000 2.040000 20
35810.000000 2.050000 20
35865.200000 2.060000 20
35897.200000 2.070000 20
35916.000000 2.080000 20
35941.600000 2.090000 20
35998.000000 2.100000 20
36024.400000 2.110000 20
36045.200000 2.120000 20
36089.200000 2.130000 20
36126.000000 2.140000 20
36156.800000 2.150000 20
36196.400000 2.160000 20
36213.200000 2.170000 20
36272.800000 2.180000 20
36311.200000 2.190000 20
36346.400000 2.200000 20
36375.600000 2.210000 20
36420.800000 2.220000 20
36460.800000 2.230000 20
36504.800000 2.240000 20
36546.400000 2.250000 20
36572.000000 2.260000 20
36608.800000 2.270000 20
36648.000000 2.280000 20
36714.400000 2.290000 20
36759.200000 2.300000 20
36771.200000 2.310000 20
36818.000000 2.320000 20
36874.000000 2.330000 20
36918.800000 2.340000 20
36978.000000 2.350000 20
37024.400000 2.360000 20
37096.400000 2.370000 20
37129.200000 2.380000 20
37159.600000 2.390000 20
37211.600000 2.400000 20
37249.200000 2.410000 20
37314.400000 2.420000 20
37357.600000 2.430000 20
37407.600000 2.440000 20
37435.600000 2.450000 20
37468.400000 2.460000 20
37481.600000 2.470000 20
37530.800000 2.480000 20
37604.000000 2.490000 20
37646.400000 2.500000 20
37673.200000 2.510000 20
37714.800000 2.520000 20
37764.000000 2.530000 20
37808.400000 2.540000 20
37851.600000 2.550000 20
37891.200000 2.560000 20
37910.400000 2.570000 20
37947.600000 2.580000 20
37968.800000 2.590000 20
37989.200000 2.600000 20
38028.800000 2.610000 20
38074.000000 2.620000 20
38093.600000 2.630000 20
38111.600000 2.640000 20
38152.400000 2.650000 20
38193.200000 2.660000 20
38221.200000 2.670000 20
38284.000000 2.680000 20
38310.400000 2.690000 20
38347.200000 2.700000 20
38384.800000 2.710000 20
38429.600000 2.720000 20
38488.000000 2.730000 20
38504.800000 2.740000 20
38582.400000 2.750000 20
38645.600000 2.760000 20
38686.000000 2.770000 20
38718.400000 2.780000 20
38752.000000 2.790000 20
38785.200000 2.800000 20
38820.000000 2.810000 20
38861.600000 2.820000 20
38917.600000 2.830000 20
38941.200000 2.840000 20
38974.800000 2.850000 20
39058.000000 2.860000 20
39092.000000 2.870000 20
39134.800000 2.880000 20
39172.000000 2.890000 20
39192.800000 2.900000 20
39222.400000 2.910000 20
39262.400000 2.920000 20
39319.200000 2.930000 20
39343.200000 2.940000 20
39395.600000 2.950000 20
39407.600000 2.960000 20
39446.400000 2.970000 20
39496.800000 2.980000 20
39526.800000 2.990000 20
39582.400000 3.000000 20
39626.000000 3.010000 20
39652.800000 3.020000 20
39663.600000 3.030000 20
39714.800000 3.040000 20
39784.800000 3.050000 20
39846.000000 3.060000 20
39882.800000 3.070000 20
39908.400000 3.080000 20
39948.000000 3.090000 20
39981.200000 3.100000 20
40003.600000 3.110000 20
40044.400000 3.120000 20
40074.000000 3.130000 20
40102.000000 3.140000 20
40141.600000 3.150000 20
40208.000000 3.160000 20
40252.800000 3.170000 20
40304.400000 3.180000 20
40334.400000 3.190000 20
40374.000000 3.200000 20
40400.800000 3.210000 20
40430.400000 3.220000 20
40457.200000 3.230000 20
40486.400000 3.240000 20
40517.600000 3.250000 20
40544.800000 3.260000 20
40582.000000 3.270000 20
40654.400000 3.280000 20
40695.600000 3.290000 20
40725.600000 3.300000 20
40762.400000 3.310000 20
40787.200000 3.320000 20
41116.000000 3.330000 20
41174.000000 3.340000 20
41185.600000 3.350000 20
41219.600000 3.360000 20
41250.400000 3.370000 20
41307.200000 3.380000 20
41357.600000 3.390000 20
41386.400000 3.400000 20
41437.200000 3.410000 20
41472.800000 3.420000 20
41516.800000 3.430000 20
41542.800000 3.440000 20
41562.400000 3.450000 20
41608.000000 3.460000 20
41636.400000 3.470000 20
41671.600000 3.480000 20
41729.600000 3.490000 20
41749.600000 3.500000 20
41790.800000 3.510000 20
41815.200000 3.520000 20
41879.600000 3.530000 20
41905.600000 3.540000 20
41926.400000 3.550000 20
41964.800000 3.560000 20
41988.400000 3.570000 20
42016.800000 3.580000 20
42025.200000 3.590000 20
42071.200000 3.600000 20
42125.200000 3.610000 20
42158.800000 3.620000 20
42184.800000 3.630000 20
42218.800000 3.640000 20
42276.000000 3.650000 20
42299.200000 3.660000 20
42421.600000 3.670000 20
42486.400000 3.680000 20
42517.600000 3.690000 20
42562.000000 3.700000 20
42596.400000 3.710000 20
42638.400000 3.720000 20
42696.400000 3.730000 20
42710.800000 3.740000 20
42760.000000 3.750000 20
42778.800000 3.760000 20
42797.200000 3.770000 20
42824.800000 3.780000 20
42847.600000 3.790000 20
42859.600000 3.800000 20
42896.400000 3.810000 20
43030.800000 3.820000 20
43088.800000 3.830000 20
43114.800000 3.840000 20
43150.400000 3.850000 20
43194.800000 3.860000 20
43234.000000 3.870000 20
43281.600000 3.880000 20
43342.800000 3.890000 20
43364.800000 3.900000 20
43386.800000 3.910000 20
43426.400000 3.920000 20
43455.600000 3.930000 20
43501.200000 3.940000 20
43534.800000 3.950000 20
43596.800000 3.960000 20
43644.800000 3.970000 20
43681.200000 3.980000 20
43780.000000 3.990000 20
43822.800000 4.000000 20
43865.200000 4.010000 20
43876.800000 4.020000 20
43924.800000 4.030000 20
43964.400000 4.040000 20
44017.600000 4.050000 20
44039.200000 4.060000 20
44102.000000 4.070000 20
44132.000000 4.080000 20
44160.400000 4.090000 20
44190.800000 4.100000 20
44251.200000 4.110000 20
44291.200000 4.120000 20
44331.600000 4.130000 20
44363.200000 4.140000 20
44411.200000 4.150000 20
44440.800000 4.160000 20
44483.600000 4.170000 20
44560.800000 4.180000 20
44606.400000 4.190000 20
44678.400000 4.200000 20
44700.400000 4.210000 20
44799.600000 4.220000 20
44829.200000 4.230000 20
44854.400000 4.240000 20
44894.800000 4.250000 20
44941.200000 4.260000 20
44963.200000 4.270000 20
44995.600000 4.280000 20
45052.400000 4.290000 20
45091.200000 4.300000 20
45167.200000 4.310000 20
45192.400000 4.320000 20
45238.400000 4.330000 20
45278.400000 4.340000 20
45335.600000 4.350000 20
45363.600000 4.360000 20
45410.800000 4.370000 20
45459.200000 4.380000 20
45489.200000 4.390000 20
45550.000000 4.400000 20
45654.800000 4.410000 20
45687.200000 4.420000 20
45705.600000 4.430000 20
45741.200000 4.440000 20
45780.800000 4.450000 20
45833.600000 4.460000 20
45880.000000 4.470000 20
45936.400000 4.480000 20
45955.200000 4.490000 20
45984.000000 4.500000 20
46032.800000 4.510000 20
46083.600000 4.520000 20
46115.200000 4.530000 20
46151.200000 4.540000 20
46188.400000 4.550000 20
46231.600000 4.560000 20
46273.200000 4.570000 20
46293.200000 4.580000 20
46313.600000 4.590000 20
46348.800000 4.600000 20
46378.800000 4.610000 20
46402.000000 4.620000 20
46430.400000 4.630000 20
46453.200000 4.640000 20
46495.200000 4.650000 20
46522.400000 4.660000 20
46540.800000 4.670000 20
46579.600000 4.680000 20
46624.800000 4.690000 20
46661.600000 4.700000 20
46702.400000 4.710000 20
46713.600000 4.720000 20
46743.600000 4.730000 20
46792.000000 4.740000 20
46833.200000 4.750000 20
46879.200000 4.760000 20
46900.400000 4.770000 20
46934.800000 4.780000 20
46971.200000 4.790000 20
47011.200000 4.800000 20
47037.200000 4.810000 20
47079.200000 4.820000 20
47106.400000 4.830000 20
47140.800000 4.840000 20
47170.000000 4.850000 20
47201.600000 4.860000 20
47252.000000 4.870000 20
47294.000000 4.880000 20
47356.000000 4.890000 20
47394.000000 4.900000 20
47434.800000 4.910000 20
47454.000000 4.920000 20
47472.400000 4.930000 20
47523.600000 4.940000 20
47546.000000 4.950000 20
47576.400000 4.960000 20
47605.600000 4.970000 20
47630.400000 4.980000 20
47651.600000 4.990000 20
47684.400000 5.000000 20
47713.600000 5.010000 20
47752.400000 5.020000 20
47768.800000 5.030000 20
47816.000000 5.040000 20
47850.400000 5.050000 20
47892.800000 5.060000 20
47937.200000 5.070000 20
47979.200000 5.080000 20
48000.800000 5.090000 20
48042.000000 5.100000 20
48102.400000 5.110000 20
48150.000000 5.120000 20
48192.800000 5.130000 20
48243.200000 5.140000 20
48281.200000 5.150000 20
48333.600000 5.160000 20
48366.800000 5.170000 20
48402.400000 5.180000 20
48454.400000 5.190000 20
48513.600000 5.200000 20
48533.600000 5.210000 20
48624.400000 5.220000 20
48662.400000 5.230000 20
48689.200000 5.240000 20
48730.400000 5.250000 20
48788.000000 5.260000 20
48838.800000 5.270000 20
48856.400000 5.280000 20
48882.000000 5.290000 20
48916.000000 5.300000 20
48977.600000 5.310000 20
49001.600000 5.320000 20
49026.000000 5.330000 20
49052.400000 5.340000 20
49082.400000 5.350000 20
49126.800000 5.360000 20
49139.200000 5.370000 20
49180.000000 5.380000 20
49233.600000 5.390000 20
49292.400000 5.400000 20
49326.400000 5.410000 20
49350.000000 5.420000 20
49393.600000 5.430000 20
49413.600000 5.440000 20
49438.800000 5.450000 20
49476.800000 5.460000 20
49500.800000 5.470000 20
49534.800000 5.480000 20
49568.000000 5.490000 20
49612.000000 5.500000 20
49636.400000 5.510000 20
49658.800000 5.520000 20
49696.400000 5.530000 20
49724.800000 5.540000 20
49753.600000 5.550000 20
49784.800000 5.560000 20
49814.400000 5.570000 20
49851.600000 5.580000 20
49924.000000 5.590000 20
49959.600000 5.600000 20
49969.600000 5.610000 20
50002.400000 5.620000 20
50047.200000 5.630000 20
50070.800000 5.640000 20
50094.800000 5.650000 20
50111.600000 5.660000 20
50148.800000 5.670000 20
50175.200000 5.680000 20
50205.600000 5.690000 20
50253.600000 5.700000 20
50278.800000 5.710000 20
50313.600000 5.720000 20
50357.600000 5.730000 20
50393.600000 5.740000 20
50456.800000 5.750000 20
50483.600000 5.760000 20
50541.600000 5.770000 20
50591.200000 5.780000 20
50611.200000 5.790000 20
50664.400000 5.800000 20
50705.200000 5.810000 20
50766.000000 5.820000 20
50826.800000 5.830000 20
50891.200000 5.840000 20
50937.200000 5.850000 20
50975.600000 5.860000 20
51037.200000 5.870000 20
51094.400000 5.880000 20
51150.400000 5.890000 20
51190.000000 5.900000 20
51225.200000 5.910000 20
51253.600000 5.920000 20
51273.200000 5.930000 20
51314.000000 5.940000 20
51337.600000 5.950000 20
51381.600000 5.960000 20
51398.800000 5.970000 20
51425.200000 5.980000 20
51478.000000 5.990000 20
51498.000000 6.000000 20
51536.800000 6.010000 20
51617.600000 6.020000 20
51654.000000 6.030000 20
51685.600000 6.040000 20
51711.200000 6.050000 20
51749.200000 6.060000 20
51771.200000 6.070000 20
51807.200000 6.080000 20
51833.200000 6.090000 20
51846.000000 6.100000 20
51884.400000 6.110000 20
51920.800000 6.120000 20
51943.200000 6.130000 20
51956.400000 6.140000 20
51978.800000 6.150000 20
52001.600000 6.160000 20
52082.400000 6.170000 20
52134.400000 6.180000 20
52181.600000 6.190000 20
52232.800000 6.200000 20
52279.600000 6.210000 20
52328.800000 6.220000 20
52382.800000 6.230000 20
52417.200000 6.240000 20
52458.400000 6.250000 20
52492.000000 6.260000 20
52501.600000 6.270000 20
52556.800000 6.280000 20
52580.800000 6.290000 20
52615.600000 6.300000 20
52635.600000 6.310000 20
52667.200000 6.320000 20
52716.800000 6.330000 20
52730.000000 6.340000 20
52765.200000 6.350000 20
52802.400000 6.360000 20
52819.200000 6.370000 20
52865.200000 6.380000 20
52895.200000 6.390000 20
52924.800000 6.400000 20
52976.000000 6.410000 20
53003.600000 6.420000 20
53041.200000 6.430000 20
53086.800000 6.440000 20
53125.200000 6.450000 20
53194.800000 6.460000 20
53230.800000 6.470000 20
53294.400000 6.480000 20
53326.400000 6.490000 20
53363.600000 6.500000 20
53401.600000 6.510000 20
53423.200000 6.520000 20
53500.800000 6.530000 20
53530.000000 6.540000 20
53579.200000 6.550000 20
53613.600000 6.560000 20
53649.600000 6.570000 20
53688.000000 6.580000 20
53715.600000 6.590000 20
53746.000000 6.600000 20
53794.400000 6.610000 20
53834.800000 6.620000 20
53862.800000 6.630000 20
53893.600000 6.640000 20
53927.600000 6.650000 20
54014.800000 6.660000 20
54044.400000 6.670000 20
54086.400000 6.680000 20
54126.800000 6.690000 20
54161.200000 6.700000 20
54199.200000 6.710000 20
54236.800000 6.720000 20
54280.800000 6.730000 20
54334.000000 6.740000 20
54370.400000 6.750000 20
54384.400000 6.760000 20
54439.600000 6.770000 20
54475.600000 6.780000 20
54506.400000 6.790000 20
54561.600000 6.800000 20
54583.200000 6.810000 20
54622.400000 6.820000 20
54651.600000 6.830000 20
54697.200000 6.840000 20
54759.600000 6.850000 20
54794.400000 6.860000 20
54819.600000 6.870000 20
54850.800000 6.880000 20
54967.200000 6.890000 20
54993.200000 6.900000 20
55058.800000 6.910000 20
55083.600000 6.920000 20
55122.000000 6.930000 20
55153.200000 6.940000 20
55210.000000 6.950000 20
55253.200000 6.960000 20
55283.200000 6.970000 20
55324.800000 6.980000 20
55386.000000 6.990000 20
55421.600000 7.000000 20
55465.200000 7.010000 20
55489.200000 7.020000 20
55516.400000 7.030000 20
55544.800000 7.040000 20
55590.800000 7.050000 20
55631.600000 7.060000 20
55654.400000 7.070000 20
55682.000000 7.080000 20
55725.600000 7.090000 20
55775.200000 7.100000 20
55833.200000 7.110000 20
55871.200000 7.120000 20
55908.000000 7.130000 20
55958.000000 7.140000 20
55976.400000 7.150000 20
56007.200000 7.160000 20
56049.600000 7.170000 20
56096.800000 7.180000 20
56133.600000 7.190000 20
56168.800000 7.200000 20
56199.200000 7.210000 20
56216.000000 7.220000 20
56254.000000 7.230000 20
56264.000000 7.240000 20
56336.400000 7.250000 20
56416.400000 7.260000 20
56501.600000 7.270000 20
56543.600000 7.280000 20
56588.800000 7.290000 20
56622.800000 7.300000 20
56648.000000 7.310000 20
56676.800000 7.320000 20
56700.400000 7.330000 20
56726.000000 7.340000 20
56758.400000 7.350000 20
56797.200000 7.360000 20
56856.800000 7.370000 20
56912.400000 7.380000 20
56954.000000 7.390000 20
56980.400000 7.400000 20
57008.800000 7.410000 20
57028.800000 7.420000 20
57073.200000 7.430000 20
57099.600000 7.440000 20
57122.800000 7.450000 20
